Species_Name,# papers PCR pos,# papers PCR neg (whether seropos or seroneg),# papers isolated,tiplabel,gen,fam,Notes regarding IUCN status,ord,clade,higher,MSW3_sciName_matched,genes,extinct.,samp,PC,,Rodents,superres,Flag,Zdiv,MSW05_Order,MSW05_Genus,MSW05_Species,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X7.1_DispersalAge_d,X9.1_GestationLen_d,X12.1_HabitatBreadth,X22.1_HomeRange_km2,X22.2_HomeRange_Indiv_km2,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n.km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,References,X5.5_AdultBodyMass_g_EXT,X16.2_LittersPerYear_EXT,X5.6_NeonateBodyMass_g_EXT,X5.7_WeaningBodyMass_g_EXT,X26.1_GR_Area_km2,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.1_HuPopDen_Min_n.km2,X27.2_HuPopDen_Mean_n.km2,X27.3_HuPopDen_5p_n.km2,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,WOS_HITS,Production,postnatGR,RelAgeSexMat,RelAgeBirth,logNeoBM,Abrocomidae,Anomaluridae,Aplodontiidae,Bathyergidae,Calomyscidae,Capromyidae,Castoridae,Caviidae,Chinchillidae,Cricetidae,Ctenodactylidae,Ctenomyidae,Cuniculidae,Dasyproctidae,Dinomyidae,Dipodidae,Echimyidae,Erethizontidae,Geomyidae,Gliridae,Heptaxodontidae,Heteromyidae,Hystricidae,Muridae,Myocastoridae,Nesomyidae,Octodontidae,Pedetidae,Petromuridae,Platacanthomyidae,Sciuridae,Spalacidae,Thryonomyidae,MammRich,SpeciesDensity
Sigmodon_arizonae,,,,Sigmodon_arizonae_CRICETIDAE_RODENTIA,Sigmodon,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Sigmodon_arizonae,6,0,sampled,PC12_Cricetidae,1960,Sigmodon_arizonae,0,0,0,Rodentia,Sigmodon,arizonae,NA,5.288267031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,12.76108434,34.52,22.18,28.35,-104.4,-114.5,-109.45,0,3.188828904,1,0.12,32.38,177.81,560.26,1292.44,2.302585093,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,-3.230314649
Sigmodon_fulviventer,,,,Sigmodon_fulviventer_CRICETIDAE_RODENTIA,Sigmodon,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Sigmodon_fulviventer,2,0,sampled,PC12_Cricetidae,1961,Sigmodon_fulviventer,0,0,0,Rodentia,Sigmodon,fulviventer,NA,5.27780849,180.35,NA,77,207.38,137.8,NA,NA,3.597312261,1,NA,NA,NA,7.5,NA,NA,NA,7.164890511,NA,NA,NA,NA,1,NA,NA,NA,NA,157;730;1297;1822;2655,NA,NA,NA,NA,13.21660355,36.19,19.2,27.7,-100.93,-111.71,-106.32,0,3.497416239,0,0.13,35.24,147.95,514.2,1235.56,4.110873864,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,-3.33849745
Sigmodon_hirsutus,,1,,Sigmodon_hirsutus_CRICETIDAE_RODENTIA,Sigmodon,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Sigmodon_hirsutus,2,0,sampled,PC12_Cricetidae,1962,Sigmodon_hirsutus,0,0,0,Rodentia,Sigmodon,hirsutus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.079441542,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,NA
Sigmodon_hispidus,4,2,1,Sigmodon_hispidus_CRICETIDAE_RODENTIA,Sigmodon,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Sigmodon_hispidus,7,0,sampled,PC12_Cricetidae,1963,Sigmodon_hispidus,1,1,8,Rodentia,Sigmodon,hispidus,2,4.706372066,167.5,1.06,65,159.64,110.05,5,NA,3.295836866,NA,0.0024,-5.874570796,NA,5.44,2,62.4,NA,7.467371067,NA,3.915815804,1,10,NA,2,15.29,18.2,NA,365;532;533;543;730;782;783;848;1116;1166;1206;1297;1392;1577;1593;1595;1756;1822;1849;2166;2197;2373;2473;2632;2655;2769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.522092798,0.252748865,2.757575758,0.026810897,0.034722222,0.819543936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,NA
Sigmodon_inopinatus,,,,Sigmodon_inopinatus_CRICETIDAE_RODENTIA,Sigmodon,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Sigmodon_inopinatus,0,0,imputed,PC12_Cricetidae,1964,Sigmodon_inopinatus,0,0,0,Rodentia,Sigmodon,inopinatus,NA,4.945207489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,9.937001629,-0.81,-3.54,-2.18,-77.98,-79.3,-78.64,2,3.679081612,2,0.07,212.79,141.54,1188.22,1356.53,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,-2.139493715
Sigmodon_leucotis,,,,Sigmodon_leucotis_CRICETIDAE_RODENTIA,Sigmodon,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Sigmodon_leucotis,2,0,sampled,PC12_Cricetidae,1965,Sigmodon_leucotis,0,0,0,Rodentia,Sigmodon,leucotis,NA,4.881133865,157.25,NA,NA,186.47,128.6,NA,NA,3.555062306,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1297;1822;2616;2655,NA,NA,NA,NA,12.55641549,27.13,16.67,21.9,-96.4,-107.45,-101.92,2,4.620157316,4,0.08,61.27,155.77,792.58,1330.48,1.386294361,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,-3.01070219
Sigmodon_mascotensis,1,1,,Sigmodon_mascotensis_CRICETIDAE_RODENTIA,Sigmodon,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Sigmodon_mascotensis,3,0,sampled,PC12_Cricetidae,1966,Sigmodon_mascotensis,0,0,0,Rodentia,Sigmodon,mascotensis,NA,4.787491743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,12.44475291,20.96,15.64,18.3,-93.64,-105.7,-99.67,6,4.089666973,9,0.06,99.85,205.18,908.25,1576.27,2.302585093,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,-2.989714171
Sigmodon_ochrognathus,,1,,Sigmodon_ochrognathus_CRICETIDAE_RODENTIA,Sigmodon,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Sigmodon_ochrognathus,2,0,sampled,PC12_Cricetidae,1967,Sigmodon_ochrognathus,0,0,0,Rodentia,Sigmodon,ochrognathus,NA,4.804021045,151.14,1,71,154.23,115.1,NA,NA,3.543564623,NA,0.00166,-6.15633919,NA,3,NA,NA,NA,NA,NA,3.932217713,NA,NA,NA,NA,15,NA,NA,156;1263;1297;1357;1822;2655,NA,NA,NA,NA,12.9434095,33.9,24.45,29.18,-102.65,-112.1,-107.38,0,2.793616089,0,0.14,28.35,160.21,457.5,1218.95,2.833213344,NA,NA,NA,NA,0.744292983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,-3.370831319
Sigmodon_peruanus,,,,Sigmodon_peruanus_CRICETIDAE_RODENTIA,Sigmodon,CRICETIDAE,synonym for S. alleni,RODENTIA,Mouse-related,Euarchontoglires,Sigmodon_peruanus,2,0,sampled,PC12_Cricetidae,1968,Sigmodon_peruanus,0,0,0,Rodentia,Sigmodon,peruanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.47116772,-0.03,-8.57,-4.3,-78.71,-81.35,-80.03,0,4.4816457,25,0.09,57.16,218.19,678.88,1335.65,1.609437912,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,-2.705403038
Sigmodon_planifrons,,,,Sigmodon_planifrons_CRICETIDAE_RODENTIA,Sigmodon,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Sigmodon_planifrons,0,0,imputed,PC12_Cricetidae,1969,Sigmodon_planifrons,0,0,0,Rodentia,Sigmodon,planifrons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,NA
Sigmodon_toltecus,,,,Sigmodon_toltecus_CRICETIDAE_RODENTIA,Sigmodon,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Sigmodon_toltecus,2,0,sampled,PC12_Cricetidae,1970,Sigmodon_toltecus,0,0,0,Rodentia,Sigmodon,toltecus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.791759469,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,NA
Sigmodon_zanjonensis,,,,,,,,,,,,,,,,1971,Sigmodon_zanjonensis,0,0,0,Rodentia,Sigmodon,zanjonensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
Sigmodontomys_alfari,,,,Sigmodontomys_alfari_CRICETIDAE_RODENTIA,Sigmodontomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Sigmodontomys_alfari,6,0,sampled,PC12_Cricetidae,1972,Sigmodontomys_alfari,0,0,0,Rodentia,Sigmodontomys,alfari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.66068906,14.92,-2.35,6.28,-71.33,-85.86,-78.59,2,3.952972992,4,0.13,200.32,239.82,1422.19,1672.73,1.609437912,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,-2.862983649
Sigmodontomys_aphrastus,,,,Sigmodontomys_aphrastus_CRICETIDAE_RODENTIA,Sigmodontomys,CRICETIDAE,changed to Tanyuromys aphrastus,RODENTIA,Mouse-related,Euarchontoglires,Sigmodontomys_aphrastus,2,0,sampled,PC12_Cricetidae,1973,Sigmodontomys_aphrastus,0,0,0,Rodentia,Sigmodontomys,aphrastus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.821924103,9.5,8.25,8.88,-81.71,-83.87,-82.79,10,3.837945802,10,0.1,244.2,258.43,1528,1755,1.098612289,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,-1.436861277
Sooretamys_angouya,,2,,Sooretamys_angouya_CRICETIDAE_RODENTIA,Sooretamys,CRICETIDAE,used to be Oryzomys angouya,RODENTIA,Mouse-related,Euarchontoglires,NA,5,0,sampled,PC12_Cricetidae,1412,Oryzomys_angouya,0,0,0,Rodentia,Oryzomys,angouya,NA,4.788907407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,13.96983674,-16.73,-29.47,-23.1,-39.69,-61.82,-50.75,0,4.422328494,0,0.06,120.19,204.68,1170.26,1287.41,1.945910149,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
Synaptomys_borealis,,,,Synaptomys_borealis_CRICETIDAE_RODENTIA,Synaptomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Synaptomys_borealis,1,0,sampled,PC12_Cricetidae,2081,Synaptomys_borealis,0,0,0,Rodentia,Synaptomys,borealis,NA,3.058707073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1297;2655,NA,NA,NA,NA,15.72608436,68.46,43.2,55.83,-55.61,-166.19,-110.9,0,1.190887565,0,0.03,46.85,-36.39,312.23,349.47,1.945910149,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,-4.628354537
Synaptomys_cooperi,,,,Synaptomys_cooperi_CRICETIDAE_RODENTIA,Synaptomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Synaptomys_cooperi,6,0,sampled,PC12_Cricetidae,2082,Synaptomys_cooperi,0,0,0,Rodentia,Synaptomys,cooperi,NA,3.332561589,105.5,11.25,NA,NA,NA,4,NA,3.148453361,NA,0.000847,-6.725433722,NA,3.09,2.75,30,NA,7.043124981,NA,NA,NA,NA,NA,1,20.41,20,NA,543;668;693;730;1297;1573;1797;2655;2717,NA,NA,NA,NA,14.98572945,51.3,34.67,42.99,-59.79,-101.54,-80.67,0,3.959097413,0,0.02,71.01,70.36,628.74,692.56,3.36729583,0.78300806,6.349206349,NA,NA,0.498310554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,-4.381114808
Tapecomys_primus,,,,Tapecomys_primus_CRICETIDAE_RODENTIA,Tapecomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Tapecomys_primus,2,0,sampled,PC12_Cricetidae,2136,Tapecomys_primus,0,0,0,Rodentia,Tapecomys,primus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147181,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,NA
Thalpomys_cerradensis,,,,Thalpomys_cerradensis_CRICETIDAE_RODENTIA,Thalpomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Thalpomys_cerradensis,2,0,sampled,PC12_Cricetidae,2155,Thalpomys_cerradensis,0,0,0,Rodentia,Thalpomys,cerradensis,NA,3.177637077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,12.79112357,-11.55,-17.53,-14.54,-46.64,-54.18,-50.41,0,2.563409711,1,0.14,126.71,232.44,1118.75,1466.72,1.791759469,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,-3.230831929
Thalpomys_lasiotis,,,,Thalpomys_lasiotis_CRICETIDAE_RODENTIA,Thalpomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Thalpomys_lasiotis,1,0,sampled,PC12_Cricetidae,2156,Thalpomys_lasiotis,0,0,0,Rodentia,Thalpomys,lasiotis,NA,3.177637077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,11.23341458,-14.75,-18.26,-16.51,-44.79,-47.33,-46.06,2,2.282382386,3,0.07,124.33,206.48,1078.4,1451.62,1.386294361,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,-2.428360858
Thaptomys_nigrita,1,1,,Thaptomys_nigrita_CRICETIDAE_RODENTIA,Thaptomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Thaptomys_nigrita,8,0,sampled,PC12_Cricetidae,2160,Thaptomys_nigrita,0,1,1,Rodentia,Thaptomys,nigrita,3,2.990719732,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,890;2655,NA,NA,NA,NA,13.49100862,-11.48,-29.58,-20.53,-39.55,-56.45,-48,5,4.591780949,11,0.06,128.72,197.75,1177.34,1296.29,2.302585093,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,-3.362140953
Thomasomys_andersoni,,,,Thomasomys_andersoni_CRICETIDAE_RODENTIA,Thomasomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,NA,1,0,sampled,PC12_Cricetidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomasomys_apeco,,,,Thomasomys_apeco_CRICETIDAE_RODENTIA,Thomasomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Thomasomys_apeco,0,0,imputed,PC12_Cricetidae,2161,Thomasomys_apeco,0,0,0,Rodentia,Thomasomys,apeco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147181,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,NA
Thomasomys_aureus,,,,Thomasomys_aureus_CRICETIDAE_RODENTIA,Thomasomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Thomasomys_aureus,6,0,sampled,PC12_Cricetidae,2162,Thomasomys_aureus,0,0,0,Rodentia,Thomasomys,aureus,NA,4.477223172,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,2151;2655,NA,NA,NA,NA,12.93526804,8.64,-17.24,-4.29,-64.42,-79.49,-71.95,0,3.864931398,1,0.1,122.64,146.16,1154.24,1449.4,0.693147181,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,-2.886933254
Thomasomys_auricularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomasomys_australis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomasomys_baeops,,,,Thomasomys_baeops_CRICETIDAE_RODENTIA,Thomasomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Thomasomys_baeops,2,0,sampled,PC12_Cricetidae,2163,Thomasomys_baeops,0,0,0,Rodentia,Thomasomys,baeops,NA,4.343805422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,10.81921873,1.1,-4.36,-1.62,-77.84,-79.99,-78.92,9,4.240895005,12,0.09,120.89,184.09,1196.14,1439.4,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,-2.218720049
Thomasomys_bombycinus,,,,Thomasomys_bombycinus_CRICETIDAE_RODENTIA,Thomasomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Thomasomys_bombycinus,0,0,imputed,PC12_Cricetidae,2164,Thomasomys_bombycinus,0,0,0,Rodentia,Thomasomys,bombycinus,NA,4.740574823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,8.843327894,7.41,6.24,6.83,-75.78,-76.37,-76.07,13,5.155139597,13,0.09,192,180.66,1517.66,1547.65,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,-1.587755475
Thomasomys_caudivarius,,,,Thomasomys_caudivarius_CRICETIDAE_RODENTIA,Thomasomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Thomasomys_caudivarius,6,0,sampled,PC12_Cricetidae,2165,Thomasomys_caudivarius,0,0,0,Rodentia,Thomasomys,caudivarius,NA,NA,114.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1836,45.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,NA
Thomasomys_cinereiventer,,,,Thomasomys_cinereiventer_CRICETIDAE_RODENTIA,Thomasomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Thomasomys_cinereiventer,0,0,imputed,PC12_Cricetidae,2166,Thomasomys_cinereiventer,0,0,0,Rodentia,Thomasomys,cinereiventer,NA,4.343805422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147181,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,NA
Thomasomys_cinereus,,,,Thomasomys_cinereus_CRICETIDAE_RODENTIA,Thomasomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Thomasomys_cinereus,0,0,imputed,PC12_Cricetidae,2167,Thomasomys_cinereus,0,0,0,Rodentia,Thomasomys,cinereus,NA,4.343805422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,NA
Thomasomys_cinnameus,,,,Thomasomys_cinnameus_CRICETIDAE_RODENTIA,Thomasomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Thomasomys_cinnameus,1,0,sampled,PC12_Cricetidae,2168,Thomasomys_cinnameus,0,0,0,Rodentia,Thomasomys,cinnameus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147181,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,NA
Thomasomys_contradictus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
